0	16362	0.0	0.0	0.0	0.016716414751461448
1	6939	0.0	0.0	0.0	0.015361844700757367
2	2298	0.0	0.0	0.0	0.010241229800504912
3	27208	0.0	0.0	0.0	0.007680922350378683
4	13373	0.0	0.0	0.0	0.006144737880302947
5	10719	0.0	0.0	0.0	0.005120614900252456
6	11485	0.0	0.0	0.0	0.004389098485930676
7	28782	0.0	0.0	0.0	0.0038404611751893416
8	27385	0.0	0.0	0.0	0.0034137432668349703
9	10917	0.0	0.0	0.0	0.006113942666076471
10	6528	0.0	0.0	0.0	0.005558129696433155
11	15670	0.0	0.00599961236178773	0.003954828070768481	0.007307761982833592
12	7740	0.02509007953083485	0.02204334582195142	0.014530545904191368	0.012833179879702027
13	4277	0.023297930992918076	0.02046882112038346	0.0134926497681777	0.011916524174009025
14	15461	0.021744735593390203	0.01910423304569123	0.01259313978363252	0.012055907539078642
15	15956	0.020385689618803316	0.022409927751676325	0.01676909710693579	0.014079332527823413
16	30740	0.019186531405932534	0.02109169670746007	0.015782679630057216	0.013251136496774977
17	14876	0.018120612994491837	0.019919935779267844	0.014905864095054035	0.012514962246954146
18	4818	0.01716689652109753	0.0263425701616257	0.020887861280394233	0.01720543656671004
19	19560	0.016308551695042653	0.025025441653544415	0.019843468216374522	0.01634516473837454
20	26088	0.03207815263001342	0.03471849483596191	0.026073551172473945	0.019581393071580994
21	2785	0.03062005478319463	0.033140381434327286	0.02488838975554331	0.018691329750145494
22	27423	0.029288748053490517	0.031699495285008705	0.023806285853128384	0.017878663239269604
23	26965	0.028068383551261747	0.030378682981466676	0.0228143572759147	0.017133718937633373
24	26120	0.026945648209211276	0.029163535662208008	0.021901782984878115	0.0169882081259027
25	26922	0.02590927712424161	0.028041861213661548	0.021059406716228954	0.016334815505675674
26	20220	0.02494967426778822	0.027003273761303712	0.021542451407431978	0.01643651020190608
27	22482	0.02405861447251007	0.026038871126971435	0.020773078142880836	0.015849491980409434
28	18591	0.033823590876655346	0.0321105133478217	0.024650946917414655	0.018341563982514016
29	10259	0.032696137847433505	0.03104016290289431	0.024894266023742936	0.0183260781906221
30	7788	0.031641423723322744	0.030038867325381594	0.024091225184267356	0.01773491437802139
31	12485	0.03065262923196891	0.029100152721463414	0.023338374397259005	0.017621450642686366
32	27605	0.029723761679485004	0.028218329911722097	0.0226311509306754	0.01708746728987769
33	21564	0.028849533394794267	0.027388379031965567	0.021965528844479065	0.016584894722528346
34	29652	0.02802526101208586	0.02660585391676655	0.021337942306065377	0.016554086175046553
35	19884	0.02724678153952792	0.02586680241907859	0.021670438857316073	0.016611928979162773
36	25300	0.0265103820384596	0.025167699650995384	0.022030511639603453	0.016692130781744433
37	1192	0.025812740405868555	0.024505391765442874	0.0214507613332981	0.016635320982597457
38	12957	0.025150875267256543	0.023877048386841775	0.02090074181193148	0.016208774290735983
39	2813	0.032203176640393204	0.028333034565461462	0.024493100809498413	0.01846365822120935
40	6573	0.03891146331240125	0.03257165556463628	0.027145251341080444	0.02019515070828977
41	2585	0.037984999900201225	0.03179613995595446	0.02649893583295948	0.020083518442870145
42	11875	0.03710162780949887	0.03105669484069971	0.02588268151126275	0.019926868606364334
43	23390	0.03974980592965484	0.03264763922536141	0.026808430483783615	0.02032109555273017
44	9376	0.03886647690899584	0.03192213613146449	0.026212687584143978	0.019869515651558388
45	17457	0.03802155349793072	0.032550853341074076	0.027275449619626645	0.020351045528243576
46	14864	0.03721258427457049	0.03185828199339165	0.0274858426837433	0.02036047008110363
47	10130	0.0364373221021836	0.031194567785195988	0.026913220961165316	0.019936293621080636
48	26698	0.035693703283771694	0.03055794395284505	0.026363971553794593	0.019861241485373042
49	18046	0.03497982921809626	0.02994678507378815	0.025836692122718705	0.01946401665566558
50	27249	0.03429395021381986	0.029359593209596226	0.025330090316390885	0.019082369270260375
51	19113	0.0336344511712464	0.02879498564787322	0.02484297319492183	0.018715400630447673
52	19070	0.03299983888499647	0.028251684031875612	0.02437423785162142	0.018362279863835453
53	24152	0.032388730757496535	0.02772850469795199	0.023922863076591392	0.018022237644134798
54	11694	0.031799844743723875	0.027224350067080134	0.023487901929744277	0.01769456059605962
55	24018	0.031231990373300232	0.026738200958739418	0.02306847510957027	0.017870883046508447
56	149	0.030684060717628296	0.02745107752397574	0.023442895269077	0.0179932985982827
57	27843	0.030155025188014016	0.026977783083907192	0.023038707419610154	0.017927979485272322
58	19477	0.03224767671188432	0.029558627124021186	0.024650873872169448	0.018744642050678485
59	26806	0.03171021543335291	0.029065983338620833	0.02424002597429996	0.018432231349833843
60	12601	0.03119037583608483	0.028589491808479507	0.023842648499311433	0.018400218161807154
61	5216	0.030687305258083462	0.028128370972858873	0.023458089652548347	0.01810344044951994
62	24309	0.033580595187479946	0.02990564252920088	0.024551594276605148	0.019119876891606182
63	8187	0.03305589838767557	0.02943836686468212	0.02416797561603319	0.018821128815174833
64	2081	0.03254734610478826	0.030188381738838067	0.024589097403762337	0.01919882798743267
65	24494	0.03205420449713995	0.029730982015522336	0.02421653532188715	0.018907936654289748
66	10487	0.03157578353449607	0.029287236015290662	0.02385509449618734	0.01862572864452423
67	11428	0.031111433776635833	0.028856541368006975	0.023965517064041163	0.01860989034434689
68	17816	0.030660543432046907	0.028438330623543107	0.023618190729779696	0.018340181788631716
69	20398	0.030222535668731954	0.02803206875749249	0.023280788005068557	0.018078179191651264
70	25240	0.029796866152270937	0.027637250887668652	0.022952889582461958	0.017823556949515332
71	18381	0.029383020789044954	0.027253400180895476	0.02263409944937221	0.017576007547438727
72	27416	0.028980513654948446	0.026880065931842112	0.022324043292531497	0.017335240320761485
73	18396	0.02858888509204374	0.026516821797628033	0.022022367031821612	0.017100980316426873
74	26871	0.028207699957483155	0.026163264173659658	0.021728735471397323	0.01687296724554118
75	5337	0.027836546010674167	0.02581901069769045	0.02144283105729999	0.017031908028008358
76	13981	0.027475032426119955	0.025483698870447716	0.021164352731880512	0.016810714417255002
77	9730	0.02712278842065688	0.025156984782365055	0.02089301487634358	0.016595192437546605
78	5911	0.026779461984952364	0.024838541937018663	0.020628546333605054	0.016385126710489053
79	4667	0.02644471871014046	0.02452806016280593	0.02037068950443499	0.01618031262660794
80	24198	0.028511434605485234	0.025799581774604587	0.021156972028976307	0.016561211303924496
81	12404	0.03003716668464226	0.026717370384253487	0.021711345983527582	0.016813792315418845
82	14993	0.0296752731101285	0.026395474355527544	0.021449763501798332	0.0166112165043897
83	25492	0.029321996049293635	0.02608124251796174	0.021194409174395974	0.01641346392695649
84	10600	0.028977031389890183	0.0257744043706916	0.02094506318410896	0.01622036435134524
85	13331	0.02864008916442634	0.02547470199428821	0.020701515937782113	0.01619149897091569
86	9859	0.028310892737249026	0.025181889327687196	0.020463567478727147	0.01618176907431651
87	28881	0.02798917804705302	0.02571386045284363	0.02077032167611913	0.016492493938530105
88	11054	0.02767469290045692	0.0254249406724746	0.02053694727526386	0.016307185017872462
89	7317	0.027367196312674067	0.025142441331669325	0.02030875897220537	0.016125994073229434
90	27721	0.027066457891655668	0.024866150767585048	0.020085585796686633	0.01594878534714999
91	12624	0.02677225726239854	0.0245958665201113	0.019867264211940037	0.01577542898468097
92	1439	0.030197145877618427	0.028152455144610518	0.02252289151683016	0.01721120876565215
93	25502	0.029875899644877805	0.02785296094094445	0.02228328628792771	0.017028110800060108
94	16008	0.029561416490721196	0.027559771878408194	0.022048725379633736	0.01715670476211284
95	12563	0.03147186601488099	0.028732029244491492	0.02278101866701387	0.017661169128157825
96	13424	0.031147413787923454	0.02843582275743488	0.022546162804467335	0.017479095219620117
97	27336	0.03082958303498546	0.02814566130072636	0.022316099918707463	0.017300737105134197
98	4263	0.030518173105339143	0.027861361691628114	0.02209068476801345	0.01726009186737142
99	10189	0.03021299137428575	0.027582748074711835	0.021869777920333316	0.017087490948697704
100	7064	0.029913852845827475	0.02730965155912063	0.02165324546567655	0.016918307869997727
101	9148	0.02962057977871152	0.027041909877168466	0.02144095874542482	0.016752442106566377
102	16619	0.02933300133425801	0.026779367062827023	0.021232794097410985	0.01658979703757059
